timestamp,strategy,market_id,market_type,action,side,price,notional,fee,slippage,pnl,net_edge,reason,question
1779123306,YES_NO_SL25,2277981,price_range_daily,BUY_NO,NO,0.4360875,25.0,0.98875,0.0625,0.0,0.0023944444444444005,实验策略信号入场,"Will the price of Bitcoin be above $76,000 on May 23?"
1779150303,YES_NO_SL25,2277981,price_range_daily,SELL_NO,NO,0.31999999999999995,17.47172299137214,0.8732192507237652,0.0,-8.57952700862786,0.0,触发实验止损,"Will the price of Bitcoin be above $76,000 on May 23?"
1779150606,YES_NO_SL25,2277981,price_range_daily,BUY_YES,YES,0.671675,25.0,0.5775,0.0625,0.0,0.009261111111111126,实验策略信号入场,"Will the price of Bitcoin be above $76,000 on May 23?"
1779386107,YES_NO_SL25,2277981,price_range_daily,SELL_YES,YES,0.915,33.85401235716679,0.20263706405627716,0.0,8.214012357166787,0.0,触发实验止盈,"Will the price of Bitcoin be above $76,000 on May 23?"
1779386410,YES_NO_SL25,2277981,price_range_daily,BUY_YES,YES,0.9172875,25.0,0.14874999999999994,0.0625,0.0,0.004188888888888874,实验策略信号入场,"Will the price of Bitcoin be above $76,000 on May 23?"
1779477004,YES_NO_SL25,2277981,price_range_daily,SELL_YES,YES,0.655,17.420431162530832,0.4311148358611668,0.0,-7.790818837469168,0.0,触发实验止损,"Will the price of Bitcoin be above $76,000 on May 23?"
1779478506,YES_NO_SL25,2277981,price_range_daily,BUY_NO,NO,0.5563874999999999,25.0,0.7787500000000002,0.0625,0.0,0.0018708333333333355,实验策略信号入场,"Will the price of Bitcoin be above $76,000 on May 23?"
1779493564,YES_NO_SL25,2277981,price_range_daily,SELL_NO,NO,0.755,33.34239850823392,0.5818000044932714,0.0,7.501148508233921,0.0,触发实验止盈,"Will the price of Bitcoin be above $76,000 on May 23?"
1779493624,YES_NO_SL25,2277981,price_range_daily,BUY_NO,NO,0.7468625,25.0,0.44625000000000004,0.0625,0.0,0.21336527777777778,实验策略信号入场,"Will the price of Bitcoin be above $76,000 on May 23?"
1779559804,YES_NO_SL25,2277981,price_range_daily,MARK_TO_MARKET_EXIT,NO,0.9995,33.455455907211835,0.0011709819411202247,0.0,7.946705907211836,0.0,回测结束平仓,"Will the price of Bitcoin be above $76,000 on May 23?"
1778997006,YES_NO_REV_SL25_CD60M,2277981,price_range_daily,BUY_YES,YES,0.7418499999999999,25.0,0.455,0.0625,0.0,0.006869444444444428,实验策略信号入场,"Will the price of Bitcoin be above $76,000 on May 23?"
1779114906,YES_NO_REV_SL25_CD60M,2277981,price_range_daily,SELL_YES,YES,0.555,18.12063591022444,0.5826059850374066,0.0,-7.396864089775558,0.0,触发实验止损,"Will the price of Bitcoin be above $76,000 on May 23?"
1779123306,YES_NO_REV_SL25_CD60M,2277981,price_range_daily,BUY_NO,NO,0.4360875,25.0,0.98875,0.0625,0.0,0.0023944444444444005,实验策略信号入场,"Will the price of Bitcoin be above $76,000 on May 23?"
